% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1093084, Mon Feb 17 11:37:33 2020
1 6 0.44639612770487824 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.40399537389824824 1.0509288536508596 0.7819589192365145 0.7819589192365145 1.0509288536508596
3 18 0.5156785213036935 0.9540401466045983 0.8256687697277719 0.8256687697277719 0.9540401466045983
4 24 0.5384196671999926 1.1502283296818634 0.8024919366232288 0.8024919366232288 1.1502283296818634
5 30 0.5497448289084571 1.136181411240433 0.6953683993370519 0.6953683993370519 1.136181411240433
6 36 0.5312021783208607 1.032871956803696 0.6807149964573155 0.6807149964573155 1.032871956803696
7 42 0.39065691729583557 1.0740828623593057 0.6245244813678117 0.6245244813678117 1.0740828623593057
8 48 0.3337846586209605 0.9645196148237655 0.5393969668991522 0.5393969668991522 0.9645196148237655
9 54 0.3006452675385306 0.8611691114729367 0.5048895617479152 0.5048895617479152 0.8611691114729367
10 60 0.23980240946879453 0.8499619922807179 0.46083814900822645 0.46083814900822645 0.8499619922807179
11 66 0.18975136036571572 0.8205258262501322 0.37809595083312625 0.37809595083312625 0.8205258262501322
12 72 0.15192884957301328 0.720767067343675 0.33866370086340847 0.33866370086340847 0.720767067343675
13 78 0.13591908351482848 0.6955563748000649 0.281007669657988 0.281007669657988 0.6955563748000649
14 84 0.14249302058684035 0.6097769164626663 0.2675470804061302 0.2675470804061302 0.6097769164626663
15 90 0.11801294367362578 0.6196756074881885 0.2368911230322395 0.2368911230322395 0.6196756074881885
16 96 0.11295582870021666 0.5294205854907227 0.21565374800197915 0.21565374800197915 0.5294205854907227
17 102 0.16107415673882486 0.5275519525746633 0.18791618918181305 0.18791618918181305 0.5275519525746633
18 108 0.14305149219528143 0.7576514876378846 0.15306013011708677 0.15306013011708677 0.7576514876378846
19 114 0.10924718890361988 0.7178396863891425 0.12721950600432066 0.12721950600432066 0.7178396863891425
20 120 0.095244510829926 0.6303593548189477 0.11029787764025978 0.11029787764025978 0.6303593548189477
21 126 0.08241282216582987 0.5425266367371845 0.10540320948725199 0.10540320948725199 0.5425266367371845
22 132 0.07460715218724444 0.5053057586723043 0.08953842838897254 0.08953842838897254 0.5053057586723043
23 138 0.06306887669366217 0.5296325032619251 0.07132691812998879 0.07132691812998879 0.5296325032619251
24 144 0.06900121861795605 0.4912692809478935 0.06439645931406832 0.06439645931406832 0.4912692809478935
25 150 0.06418463815694761 0.5717930834497624 0.05613725609826616 0.05613725609826616 0.5717930834497624
26 156 0.08301328133721517 0.5391979199935617 0.049244101440855594 0.049244101440855594 0.5391979199935617
27 162 0.06902710867208255 0.7022389771881427 0.04112660901974603 0.04112660901974603 0.7022389771881427
28 168 0.0584153057659588 0.6646628890236068 0.03297210602287575 0.03297210602287575 0.6646628890236068
29 174 0.05317142435776638 0.5819467948985105 0.02951375523472799 0.02951375523472799 0.5819467948985105
30 180 0.0623621525507993 0.5770863813874796 0.025492870677319698 0.025492870677319698 0.5770863813874796
31 186 0.061608221214739384 0.6054807929586938 0.025822850646500757 0.025822850646500757 0.6054807929586938
32 192 0.04986857511470483 0.6168692586048958 0.021083583525553916 0.021083583525553916 0.6168692586048958
33 198 0.04248119252773816 0.5496576621482867 0.01912492240486227 0.01912492240486227 0.5496576621482867
34 204 0.03667720716765183 0.4652127274425216 0.018751784117617878 0.018751784117617878 0.4652127274425216
35 210 0.0269636044692035 0.40622442470352 0.018078852055214242 0.018078852055214242 0.40622442470352
36 216 0.02302941482037375 0.33768404850686523 0.01699067939384395 0.01699067939384395 0.33768404850686523
37 222 0.01632500772142635 0.2975529087514222 0.0159893922069609 0.0159893922069609 0.2975529087514222
38 228 0.013654105588107021 0.26720934165749965 0.013695488828646645 0.013695488828646645 0.26720934165749965
39 234 0.011838129469140276 0.24549019074669418 0.012059813448742273 0.012059813448742273 0.24549019074669418
40 240 0.010296452274623365 0.2292923086222523 0.01032452933384124 0.01032452933384124 0.2292923086222523
41 246 0.007591440812597287 0.21346694399007385 0.009034669342176591 0.009034669342176591 0.21346694399007385
42 252 0.007100462619250301 0.18168516368159618 0.008060440791318211 0.008060440791318211 0.18168516368159618
43 258 0.006677682709231052 0.17817420202831583 0.0073649937915205394 0.0073649937915205394 0.17817420202831583
44 264 0.00604416887933173 0.1827475846381193 0.006165352140679659 0.006165352140679659 0.1827475846381193
